time,value
08:20:00,81
08:20:05,79
08:20:10,80
08:20:20,81
08:20:30,82
08:20:35,84
08:20:40,85
08:20:55,85
08:21:00,88
08:21:05,87
08:21:10,85
08:21:15,84
08:21:20,83
08:21:30,82
08:21:35,81
08:21:40,82
08:21:45,82
08:21:53,83
08:21:58,82
08:22:08,81
08:22:13,78
08:22:18,76
08:22:33,76
08:22:43,75
08:22:58,75
08:23:13,74
08:23:18,77
08:23:23,80
08:23:28,84
08:23:33,86
08:23:38,90
08:23:43,94
08:23:48,96
08:23:53,93
08:23:58,92
08:24:03,91
08:24:08,93
08:24:18,95
08:24:23,97
08:24:28,98
08:24:43,97
08:24:48,95
08:24:53,99
08:25:03,96
08:25:09,97
08:25:19,96
08:25:24,95
08:25:29,94
08:25:44,94
08:25:49,97
08:25:54,98
08:25:59,95
08:26:04,97
08:26:14,98
08:26:19,96
08:26:24,95
08:26:34,93
08:26:39,91
08:26:44,91
08:26:49,89
08:26:54,86
08:27:04,85
08:27:09,87
08:27:14,88
08:27:19,92
08:27:24,89
08:27:29,88
08:27:34,91
08:27:39,93
08:27:44,94
08:27:54,95
08:28:01,97
08:28:06,102
08:28:11,104
08:28:21,106
08:28:26,104
08:28:31,97
08:28:36,95
08:28:41,89
08:28:46,86
08:28:51,88
08:28:56,84
08:29:01,81
08:29:06,84
08:29:11,86
08:29:16,90
08:29:21,93
08:29:26,95
08:29:36,97
08:29:41,98
08:29:46,99
08:29:51,97
08:30:01,99
08:30:06,102
08:30:11,104
08:30:16,96
08:30:21,90
08:30:26,91
08:30:32,91
08:30:42,93
08:30:47,94
08:30:52,93
08:30:57,89
08:31:02,87
08:31:07,88
08:31:17,90
08:31:22,93
08:31:27,92
08:31:37,93
08:31:47,94
08:31:57,93
08:32:02,96
08:32:12,95
08:32:22,90
08:32:27,88
08:32:32,89
08:32:37,90
08:32:42,88
08:32:57,89
08:33:02,90
08:33:07,89
08:33:12,83
08:33:17,84
08:33:22,85
08:33:27,89
08:33:34,89
08:33:39,91
08:33:44,92
08:33:49,94
08:33:54,98
08:33:59,102
08:34:09,100
08:34:14,99
08:34:19,97
08:34:24,98
08:34:29,100
08:34:34,102
08:34:39,103
08:34:44,102
08:34:54,96
08:35:04,92
08:35:09,93
08:35:14,95
08:35:19,96
08:35:24,98
08:35:29,97
08:35:34,92
08:35:44,91
08:35:49,89
08:35:54,88
08:35:59,87
08:36:04,86
08:36:10,86
08:36:15,85
08:36:20,84
08:36:25,85
08:36:30,83
08:36:45,82
08:36:55,81
08:37:00,81
08:37:15,81
08:37:30,81
08:37:35,79
08:37:45,78
08:37:50,77
08:37:55,76
08:38:10,76
08:38:25,76
08:38:35,75
08:38:50,75
08:38:55,75
08:39:00,75
08:39:10,75
08:39:15,75
08:39:20,75
08:39:30,72
08:39:35,72
08:39:50,71
08:39:55,68
08:40:02,67
08:40:07,66
08:40:22,65
08:40:37,66
08:40:42,64
08:40:47,63
08:40:57,64
08:41:02,63
08:41:07,62
08:41:22,62
08:41:37,62
08:41:52,62
08:42:02,63
08:42:17,63
08:42:22,62
08:42:37,62
08:42:42,62
08:42:52,63
08:42:57,62
08:43:07,63
08:43:22,63
08:43:27,61
08:43:42,61
08:43:52,60
08:43:57,61
08:44:02,60
08:44:07,61
08:44:14,61
08:44:29,61
08:44:39,62
08:44:44,63
08:44:54,64
08:44:59,65
08:45:09,66
08:45:14,65
08:45:19,64
08:45:24,66
08:45:29,67
08:45:39,66
08:45:44,68
08:45:49,67
08:45:59,70
08:46:04,75
08:46:09,76
08:46:14,75
08:46:24,74
08:46:29,73
08:46:34,71
08:46:49,71
08:47:04,69
08:47:09,68
08:47:24,68
08:47:29,67
08:47:34,66
08:47:41,64
08:47:56,64
08:48:11,66
08:48:16,69
08:48:21,70
08:48:26,72
08:48:31,74
08:48:36,75
08:48:41,76
08:48:46,75
08:48:51,76
08:49:06,74
08:49:11,75
08:49:21,76
08:49:31,74
08:49:46,72
08:49:51,71
08:50:06,71
08:50:11,73
08:50:26,72
08:50:41,73
08:50:46,75
08:50:51,79
08:50:56,81
08:51:06,76
08:51:11,73
08:51:16,76
08:51:23,77
08:51:28,75
08:51:33,76
08:51:38,78
08:51:43,81
08:51:48,84
08:51:53,83
08:51:58,82
08:52:03,85
08:52:08,86
08:52:13,88
08:52:18,91
08:52:23,90
08:52:28,88
08:52:33,86
08:52:48,87
08:52:53,88
08:52:58,90
08:53:03,93
08:53:18,96
08:53:23,97
08:53:28,96
08:53:33,98
08:53:38,94
08:53:43,93
08:53:48,92
08:53:53,96
08:53:59,96
08:54:14,96
08:54:19,98
08:54:24,96
08:54:29,94
08:54:39,95
08:54:44,99
08:54:49,100
08:54:54,103
08:54:59,104
08:55:04,105
08:55:09,103
08:55:14,97
08:55:19,98
08:55:24,91
08:55:29,90
08:55:34,86
08:55:49,87
08:55:54,89
08:55:59,92
08:56:04,94
08:56:09,95
08:56:14,96
08:56:24,92
08:56:29,95
08:56:34,94
08:56:39,92
08:56:46,88
08:56:56,78
08:57:06,79
08:57:16,80
08:57:21,81
08:57:26,84
08:57:31,86
08:57:36,89
08:57:51,88
08:57:56,84
08:58:01,87
08:58:11,88
08:58:16,89
08:58:21,90
08:58:26,92
08:58:31,91
08:58:36,88
08:58:41,91
08:58:51,92
08:59:01,94
08:59:06,91
08:59:11,92
08:59:26,93
08:59:31,89
08:59:36,95
08:59:41,97
08:59:48,99
08:59:58,95
09:00:03,92
09:00:08,94
09:00:13,88
09:00:18,86
09:00:23,83
09:00:33,87
09:00:38,91
09:00:43,90
09:00:48,86
09:00:53,89
09:00:58,88
09:01:03,90
09:01:08,89
09:01:13,84
09:01:18,83
09:01:23,82
09:01:28,83
09:01:33,85
09:01:38,88
09:01:43,87
09:01:53,86
09:02:03,84
09:02:13,83
09:02:18,81
09:02:23,78
09:02:29,77
09:02:34,77
09:02:39,75
09:02:54,73
09:02:59,71
09:03:04,70
09:03:09,71
09:03:14,75
09:03:19,71
09:03:24,74
09:03:34,92
09:03:39,93
09:03:44,93
09:03:49,92
09:04:04,98
09:04:09,95
09:04:14,92
09:04:24,93
09:04:29,93
09:04:44,93
09:04:49,92
09:04:54,90
09:04:59,89
09:05:04,86
09:05:09,83
09:05:15,79
09:05:30,80
09:05:35,81
09:05:45,80
09:06:00,81
09:06:10,89
09:06:15,96
09:06:20,95
09:06:25,95
09:06:35,94
09:06:40,92
09:06:45,93
09:06:50,93
09:07:05,94
09:07:10,94
09:07:20,94
09:07:35,94
09:07:40,91
09:07:50,91
09:08:05,90
09:08:15,89
09:08:30,87
09:08:40,92
09:08:45,94
09:08:50,97
09:08:55,96
09:09:02,97
09:09:07,96
09:09:22,96
09:09:27,95
09:09:32,93
09:09:37,92
09:09:42,90
09:09:47,89
09:09:52,88
09:09:57,87
09:10:12,87
09:10:22,88
09:10:27,85
09:10:37,87
09:10:47,89
09:10:52,90
09:10:57,86
09:11:02,85
09:11:07,84
09:11:12,84
09:11:17,85
09:11:22,83
09:11:27,81
09:11:37,78
09:11:42,73
09:11:52,75
09:11:57,79
09:12:04,79
09:12:14,81
09:12:19,84
09:12:29,83
09:12:34,80
09:12:39,78
09:12:44,77
09:12:49,75
09:12:54,74
09:12:59,75
09:13:04,76
09:13:09,75
09:13:24,76
09:13:29,75
09:13:39,74
09:13:49,73
09:13:54,72
09:14:09,72
09:14:14,71
09:14:19,72
09:14:24,71
09:14:34,70
09:14:49,69
09:14:59,68
09:15:09,67
09:15:24,66
09:15:39,66
09:15:41,66
09:15:51,65
09:16:01,66
09:16:06,67
09:16:11,72
09:16:16,73
09:16:21,80
09:16:26,82
09:16:41,82
09:16:46,81
09:16:51,81
09:16:56,80
09:17:01,79
09:17:16,79
09:17:31,79
09:17:36,77
09:17:41,76
09:17:56,74
09:18:01,76
09:18:11,77
09:18:16,79
09:18:21,82
09:18:26,83
09:18:31,82
09:18:36,79
09:18:41,78
09:18:51,76
09:18:58,74
09:19:13,76
09:19:18,85
09:19:23,85
09:19:33,84
09:19:48,85
09:19:53,84
09:20:03,83
09:20:18,83
09:20:23,82
09:20:38,83
09:20:53,84
09:21:03,83
09:21:08,82
09:21:13,81
09:21:18,82
09:21:23,85
09:21:28,86
09:21:38,85
09:21:48,83
09:21:53,82
09:22:08,82
09:22:13,83
09:22:18,84
09:22:28,83
09:22:38,84
09:22:45,85
09:22:50,87
09:22:55,89
09:23:00,90
09:23:05,92
09:23:10,93
09:23:15,92
09:23:20,91
09:23:30,90
09:23:40,89
09:23:50,90
09:24:00,92
09:24:05,93
09:24:10,85
09:24:15,80
09:24:20,81
09:24:30,80
09:24:35,81
09:24:50,81
09:24:55,82
09:25:00,83
09:25:05,84
09:25:20,83
09:25:25,82
09:25:30,84
09:25:35,87
09:25:40,86
09:25:47,83
09:25:52,82
09:26:02,80
09:26:17,80
09:26:27,79
09:26:32,78
09:26:37,79
09:26:52,80
09:27:07,76
09:27:12,75
09:27:17,76
09:27:22,78
09:27:32,78
09:27:37,77
09:27:42,76
09:27:57,76
09:28:02,77
09:28:12,76
09:28:17,75
09:28:22,78
09:28:32,77
09:28:37,78
09:28:47,78
09:28:52,77
09:28:57,78
09:29:12,78
09:29:27,78
09:29:28,78
09:29:38,77
09:29:43,76
09:29:58,75
09:30:03,73
09:30:18,73
09:30:23,75
09:30:28,76
